seed,scenario_family,decision_date,budget,latency_days,theta,high_risk_threshold,top_share,base_policy_value,base_stale_regret,base_relative_loss,base_target_overlap,base_missed_at_risk,base_window_miss_rate,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
42,seasonal-shift,2025-05-21,7250000,1,0.15,0.8,0.15,171191044.712332,-3611895.766108,-0.021553,0.896747,0.149533,0.002882,170026508.795608,-2447359.849384,-0.322417,1.014604,0.042938
42,seasonal-shift,2025-05-21,11530000,1,0.05,0.8,0.15,222897554.057106,-2780850.849364,-0.012634,0.862745,0.206566,0.00161,218191330.564786,1925372.642956,-1.692368,0.991253,0.148104
42,seasonal-shift,2025-05-21,11530000,1,0.1,0.8,0.15,222897554.057106,-2780850.849364,-0.012634,0.862745,0.206566,0.00161,219604286.331786,512416.875956,-1.184266,0.997672,0.077553
42,seasonal-shift,2025-05-21,11530000,1,0.15,0.8,0.15,222897554.057106,-2780850.849364,-0.012634,0.862745,0.206566,0.00161,220868145.715036,-751442.507294,-0.72978,1.003414,0.042938
42,seasonal-shift,2025-05-21,2640000,3,0.05,0.8,0.15,79302970.371864,-1012812.972323,-0.012937,0.934959,0.086705,0.00813,77309736.688888,980420.710653,-1.968018,0.987477,0.144933
42,seasonal-shift,2025-05-21,2640000,3,0.1,0.8,0.15,79302970.371864,-1012812.972323,-0.012937,0.934959,0.086705,0.00813,78060823.246177,229334.153364,-1.226433,0.997071,0.077289
42,seasonal-shift,2025-05-21,2640000,3,0.15,0.8,0.15,79302970.371864,-1012812.972323,-0.012937,0.934959,0.086705,0.00813,78057895.552201,232261.84734,-1.229324,0.997033,0.043599
42,seasonal-shift,2025-05-21,7250000,3,0.05,0.8,0.15,170718944.248844,-3139795.30262,-0.018736,0.896747,0.151869,0.002865,166979956.243661,599192.702563,-1.190838,0.996424,0.144933
42,seasonal-shift,2025-05-21,7250000,3,0.1,0.8,0.15,170718944.248844,-3139795.30262,-0.018736,0.896747,0.151869,0.002865,167909554.466789,-330405.520565,-0.894768,1.001972,0.077289
42,seasonal-shift,2025-05-21,7250000,3,0.15,0.8,0.15,170718944.248844,-3139795.30262,-0.018736,0.896747,0.151869,0.002865,168639010.059295,-1059861.113071,-0.662443,1.006325,0.043599
42,seasonal-shift,2025-05-21,11530000,3,0.05,0.8,0.15,222676403.260121,-2559700.052379,-0.011629,0.858039,0.212038,0.001616,218495515.976629,1621187.231113,-1.63335,0.992635,0.144933
42,seasonal-shift,2025-05-21,11530000,3,0.1,0.8,0.15,222676403.260121,-2559700.052379,-0.011629,0.858039,0.212038,0.001616,219455343.118363,661360.089379,-1.258374,0.996995,0.077289
42,seasonal-shift,2025-05-21,11530000,3,0.15,0.8,0.15,222676403.260121,-2559700.052379,-0.011629,0.858039,0.212038,0.001616,220500047.146974,-383343.939232,-0.850239,1.001742,0.043599
42,seasonal-shift,2025-05-21,2640000,7,0.05,0.8,0.15,79499551.290885,-1209393.891344,-0.015448,0.930894,0.092486,0.028455,77604271.689897,685885.709644,-1.567132,0.991239,0.141366
42,seasonal-shift,2025-05-21,2640000,7,0.1,0.8,0.15,79499551.290885,-1209393.891344,-0.015448,0.930894,0.092486,0.028455,77863260.069049,426897.330492,-1.352985,0.994547,0.075968
42,seasonal-shift,2025-05-21,2640000,7,0.15,0.8,0.15,79499551.290885,-1209393.891344,-0.015448,0.930894,0.092486,0.028455,77915674.803246,374482.596295,-1.309645,0.995217,0.042674
42,seasonal-shift,2025-05-21,7250000,7,0.05,0.8,0.15,171147781.231259,-3568632.285035,-0.021295,0.88826,0.168224,0.010116,166724980.798091,854168.148133,-1.239354,0.994903,0.141366
42,seasonal-shift,2025-05-21,7250000,7,0.1,0.8,0.15,171147781.231259,-3568632.285035,-0.021295,0.88826,0.168224,0.010116,167760758.789283,-181609.843059,-0.949109,1.001084,0.075968
42,seasonal-shift,2025-05-21,7250000,7,0.15,0.8,0.15,171147781.231259,-3568632.285035,-0.021295,0.88826,0.168224,0.010116,169710450.041617,-2131301.095393,-0.402768,1.012718,0.042674
42,seasonal-shift,2025-05-21,11530000,7,0.05,0.8,0.15,221685084.406064,-1568381.198322,-0.007125,0.853333,0.220246,0.00565,218186928.837516,1929774.370226,-2.230424,0.991233,0.141366
42,seasonal-shift,2025-05-21,11530000,7,0.1,0.8,0.15,221685084.406064,-1568381.198322,-0.007125,0.853333,0.220246,0.00565,219150583.454953,966119.752789,-1.615998,0.995611,0.075968
42,seasonal-shift,2025-05-21,11530000,7,0.15,0.8,0.15,221685084.406064,-1568381.198322,-0.007125,0.853333,0.220246,0.00565,220437180.04212,-320476.834378,-0.795664,1.001456,0.042674
42,complaint-heavy,2025-05-28,2640000,1,0.05,0.8,0.15,72601654.346201,-1325920.373608,-0.018603,0.953782,0.059172,0.008368,71507177.383114,-231443.410521,-0.825447,1.003247,0.133291
42,complaint-heavy,2025-05-28,2640000,1,0.1,0.8,0.15,72601654.346201,-1325920.373608,-0.018603,0.953782,0.059172,0.008368,72322800.308012,-1047066.335419,-0.21031,1.01469,0.06545
42,complaint-heavy,2025-05-28,2640000,1,0.15,0.8,0.15,72601654.346201,-1325920.373608,-0.018603,0.953782,0.059172,0.008368,72323695.924376,-1047961.951783,-0.209634,1.014703,0.036123
42,complaint-heavy,2025-05-28,7250000,1,0.05,0.8,0.15,151350871.078344,-557256.630583,-0.003695,0.878745,0.16849,0.002903,149039604.393424,1754010.054337,-4.14758,0.988368,0.133291
42,complaint-heavy,2025-05-28,7250000,1,0.1,0.8,0.15,151350871.078344,-557256.630583,-0.003695,0.878745,0.16849,0.002903,149172289.236485,1621325.211276,-3.909477,0.989248,0.06545
42,complaint-heavy,2025-05-28,7250000,1,0.15,0.8,0.15,151350871.078344,-557256.630583,-0.003695,0.878745,0.16849,0.002903,150188289.348971,605325.09879,-2.086259,0.995986,0.036123
42,complaint-heavy,2025-05-28,11530000,1,0.05,0.8,0.15,194930241.272693,-501481.132961,-0.002579,0.86394,0.186828,0.001664,192249231.815126,2179528.324606,-5.346182,0.98879,0.133291
42,complaint-heavy,2025-05-28,11530000,1,0.1,0.8,0.15,194930241.272693,-501481.132961,-0.002579,0.86394,0.186828,0.001664,193214874.402575,1213885.737157,-3.420601,0.993757,0.06545
42,complaint-heavy,2025-05-28,11530000,1,0.15,0.8,0.15,194930241.272693,-501481.132961,-0.002579,0.86394,0.186828,0.001664,193995247.488322,433512.65141,-1.864465,0.99777,0.036123
42,complaint-heavy,2025-05-28,2640000,3,0.05,0.8,0.15,73341721.998412,-2065988.025819,-0.028986,0.941176,0.076923,0.008621,71887263.515099,-611529.542506,-0.704001,1.00858,0.13241
42,complaint-heavy,2025-05-28,2640000,3,0.1,0.8,0.15,73341721.998412,-2065988.025819,-0.028986,0.941176,0.076923,0.008621,72701464.472709,-1425730.500116,-0.309904,1.020003,0.066205
42,complaint-heavy,2025-05-28,2640000,3,0.15,0.8,0.15,73341721.998412,-2065988.025819,-0.028986,0.941176,0.076923,0.008621,72699182.165784,-1423448.193191,-0.311008,1.019971,0.036249
42,complaint-heavy,2025-05-28,7250000,3,0.05,0.8,0.15,151293309.430145,-499694.982384,-0.003314,0.877318,0.170678,0.002907,148545451.948882,2248162.498879,-5.49907,0.985091,0.13241
42,complaint-heavy,2025-05-28,7250000,3,0.1,0.8,0.15,151293309.430145,-499694.982384,-0.003314,0.877318,0.170678,0.002907,148906105.066546,1887509.381215,-4.777323,0.987483,0.066205
42,complaint-heavy,2025-05-28,7250000,3,0.15,0.8,0.15,151293309.430145,-499694.982384,-0.003314,0.877318,0.170678,0.002907,150138123.199819,655491.247942,-2.311783,0.995653,0.036249
42,complaint-heavy,2025-05-28,11530000,3,0.05,0.8,0.15,194342097.977385,86662.162347,0.000446,0.868114,0.176075,0.001652,191907086.654824,2521673.484908,-28.097745,0.98703,0.13241
42,complaint-heavy,2025-05-28,11530000,3,0.1,0.8,0.15,194342097.977385,86662.162347,0.000446,0.868114,0.176075,0.001652,193030748.48672,1398011.653012,-15.131742,0.99281,0.066205
42,complaint-heavy,2025-05-28,11530000,3,0.15,0.8,0.15,194342097.977385,86662.162347,0.000446,0.868114,0.176075,0.001652,193737293.07129,691467.068442,-6.978881,0.996444,0.036249
42,complaint-heavy,2025-05-28,2640000,7,0.05,0.8,0.15,71199961.315796,75772.656797,0.001063,0.945378,0.059172,0.02459,70478938.686624,796795.285969,-9.515604,0.988821,0.12876
42,complaint-heavy,2025-05-28,2640000,7,0.1,0.8,0.15,71199961.315796,75772.656797,0.001063,0.945378,0.059172,0.02459,70479509.781829,796224.190764,-9.508067,0.988829,0.065828
42,complaint-heavy,2025-05-28,2640000,7,0.15,0.8,0.15,71199961.315796,75772.656797,0.001063,0.945378,0.059172,0.02459,70496928.82644,778805.146153,-9.278182,0.989073,0.036753
42,complaint-heavy,2025-05-28,7250000,7,0.05,0.8,0.15,150583244.487315,210369.960446,0.001395,0.864479,0.185996,0.008772,147351849.760681,3441764.68708,-15.360533,0.977176,0.12876
42,complaint-heavy,2025-05-28,7250000,7,0.1,0.8,0.15,150583244.487315,210369.960446,0.001395,0.864479,0.185996,0.008772,147879362.023434,2914252.424327,-12.852987,0.980674,0.065828
42,complaint-heavy,2025-05-28,7250000,7,0.15,0.8,0.15,150583244.487315,210369.960446,0.001395,0.864479,0.185996,0.008772,149016120.216455,1777494.231306,-7.449373,0.988212,0.036753
42,complaint-heavy,2025-05-28,11530000,7,0.05,0.8,0.15,193991040.034529,437720.105203,0.002251,0.864775,0.182796,0.00491,191055694.263443,3373065.876289,-6.705988,0.982651,0.12876
42,complaint-heavy,2025-05-28,11530000,7,0.1,0.8,0.15,193991040.034529,437720.105203,0.002251,0.864775,0.182796,0.00491,191699905.042682,2728855.09705,-5.234247,0.985965,0.065828
42,complaint-heavy,2025-05-28,11530000,7,0.15,0.8,0.15,193991040.034529,437720.105203,0.002251,0.864775,0.182796,0.00491,192946034.548968,1482725.590764,-2.387383,0.992374,0.036753
42,promotion-heavy,2025-05-28,2640000,1,0.05,0.8,0.15,91573932.266117,-2920983.985677,-0.032949,0.921811,0.098266,0.008658,90681596.148602,-2028647.868162,-0.305492,1.022883,0.13455
42,promotion-heavy,2025-05-28,2640000,1,0.1,0.8,0.15,91573932.266117,-2920983.985677,-0.032949,0.921811,0.098266,0.008658,91508915.392558,-2855967.112118,-0.022259,1.032215,0.066205
42,promotion-heavy,2025-05-28,2640000,1,0.15,0.8,0.15,91573932.266117,-2920983.985677,-0.032949,0.921811,0.098266,0.008658,91509894.827882,-2856946.547442,-0.021923,1.032226,0.036627
42,promotion-heavy,2025-05-28,7250000,1,0.05,0.8,0.15,191526123.142715,-1121158.27141,-0.005888,0.89725,0.139269,0.002972,187492066.408394,2912898.462911,-3.598115,0.984702,0.13455
42,promotion-heavy,2025-05-28,7250000,1,0.1,0.8,0.15,191526123.142715,-1121158.27141,-0.005888,0.89725,0.139269,0.002972,188312246.776757,2092718.094548,-2.866568,0.989009,0.066205
42,promotion-heavy,2025-05-28,7250000,1,0.15,0.8,0.15,191526123.142715,-1121158.27141,-0.005888,0.89725,0.139269,0.002972,189438512.175089,966452.696216,-1.862013,0.994924,0.036627
42,promotion-heavy,2025-05-28,11530000,1,0.05,0.8,0.15,260048702.114152,-4040267.583705,-0.015782,0.880687,0.170803,0.001715,252713893.546441,3294540.984006,-1.815426,0.987131,0.13455
42,promotion-heavy,2025-05-28,11530000,1,0.1,0.8,0.15,260048702.114152,-4040267.583705,-0.015782,0.880687,0.170803,0.001715,254568598.180691,1439836.349756,-1.356372,0.994376,0.066205
42,promotion-heavy,2025-05-28,11530000,1,0.15,0.8,0.15,260048702.114152,-4040267.583705,-0.015782,0.880687,0.170803,0.001715,256723750.202437,-715315.67199,-0.822953,1.002794,0.036627
42,promotion-heavy,2025-05-28,2640000,3,0.05,0.8,0.15,90419974.908859,-1767026.628419,-0.019932,0.942387,0.069364,0.008403,90548421.048777,-1895472.768337,0.072691,1.021381,0.132914
42,promotion-heavy,2025-05-28,2640000,3,0.1,0.8,0.15,90419974.908859,-1767026.628419,-0.019932,0.942387,0.069364,0.008403,90492680.714619,-1839732.434179,0.041146,1.020752,0.067086
42,promotion-heavy,2025-05-28,2640000,3,0.15,0.8,0.15,90419974.908859,-1767026.628419,-0.019932,0.942387,0.069364,0.008403,90493976.451964,-1841028.171524,0.041879,1.020767,0.036879
42,promotion-heavy,2025-05-28,7250000,3,0.05,0.8,0.15,191220697.146793,-815732.275488,-0.004284,0.891462,0.148402,0.00299,187072384.123633,3332580.747672,-5.085385,0.982497,0.132914
42,promotion-heavy,2025-05-28,7250000,3,0.1,0.8,0.15,191220697.146793,-815732.275488,-0.004284,0.891462,0.148402,0.00299,188266156.305635,2138808.56567,-3.621949,0.988767,0.067086
42,promotion-heavy,2025-05-28,7250000,3,0.15,0.8,0.15,191220697.146793,-815732.275488,-0.004284,0.891462,0.148402,0.00299,189438355.729511,966609.141794,-2.184959,0.994923,0.036879
42,promotion-heavy,2025-05-28,11530000,3,0.05,0.8,0.15,259658671.170083,-3650236.639636,-0.014258,0.880687,0.170803,0.001715,251939598.837246,4068835.693201,-2.114677,0.984107,0.132914
42,promotion-heavy,2025-05-28,11530000,3,0.1,0.8,0.15,259658671.170083,-3650236.639636,-0.014258,0.880687,0.170803,0.001715,254289321.728255,1719112.802192,-1.470959,0.993285,0.067086
42,promotion-heavy,2025-05-28,11530000,3,0.15,0.8,0.15,259658671.170083,-3650236.639636,-0.014258,0.880687,0.170803,0.001715,256827225.402592,-818790.872145,-0.775688,1.003198,0.036879
42,promotion-heavy,2025-05-28,2640000,7,0.05,0.8,0.15,90202070.810932,-1549122.530492,-0.017474,0.925926,0.092486,0.020921,89260985.102883,-608036.822443,-0.607496,1.006859,0.12939
42,promotion-heavy,2025-05-28,2640000,7,0.1,0.8,0.15,90202070.810932,-1549122.530492,-0.017474,0.925926,0.092486,0.020921,89254324.406353,-601376.125913,-0.611796,1.006783,0.066331
42,promotion-heavy,2025-05-28,2640000,7,0.15,0.8,0.15,90202070.810932,-1549122.530492,-0.017474,0.925926,0.092486,0.020921,89255305.952489,-602357.672049,-0.611162,1.006795,0.037634
42,promotion-heavy,2025-05-28,7250000,7,0.05,0.8,0.15,189547089.197685,857875.67362,0.004506,0.892909,0.141553,0.007375,186222977.458225,4181987.41308,-3.874818,0.978036,0.12939
42,promotion-heavy,2025-05-28,7250000,7,0.1,0.8,0.15,189547089.197685,857875.67362,0.004506,0.892909,0.141553,0.007375,186403453.947379,4001510.923926,-3.664442,0.978984,0.066331
42,promotion-heavy,2025-05-28,7250000,7,0.15,0.8,0.15,189547089.197685,857875.67362,0.004506,0.892909,0.141553,0.007375,186693124.690694,3711840.180611,-3.326781,0.980506,0.037634
42,promotion-heavy,2025-05-28,11530000,7,0.05,0.8,0.15,258271891.494037,-2263456.96359,-0.008841,0.883262,0.166423,0.004241,251129254.813093,4879179.717354,-3.155632,0.980941,0.12939
42,promotion-heavy,2025-05-28,11530000,7,0.1,0.8,0.15,258271891.494037,-2263456.96359,-0.008841,0.883262,0.166423,0.004241,251906722.499337,4101712.03111,-2.812145,0.983978,0.066331
42,promotion-heavy,2025-05-28,11530000,7,0.15,0.8,0.15,258271891.494037,-2263456.96359,-0.008841,0.883262,0.166423,0.004241,255120661.65794,887772.872507,-1.39222,0.996532,0.037634
42,dormancy-heavy,2025-05-28,2640000,1,0.05,0.8,0.15,82692261.681175,-1505134.063521,-0.018539,0.895928,0.155405,0.008475,81817761.382898,-630633.765244,-0.581012,1.007768,0.116551
42,dormancy-heavy,2025-05-28,2640000,1,0.1,0.8,0.15,82692261.681175,-1505134.063521,-0.018539,0.895928,0.155405,0.008475,81794942.685928,-607815.068274,-0.596172,1.007487,0.049591
42,dormancy-heavy,2025-05-28,2640000,1,0.15,0.8,0.15,82692261.681175,-1505134.063521,-0.018539,0.895928,0.155405,0.008475,82172234.992178,-985107.374524,-0.345502,1.012134,0.025802
42,dormancy-heavy,2025-05-28,7250000,1,0.05,0.8,0.15,168479262.263128,-3134458.651645,-0.018957,0.88145,0.177489,0.002825,164141210.987612,1203592.623871,-1.383987,0.992721,0.116551
42,dormancy-heavy,2025-05-28,7250000,1,0.1,0.8,0.15,168479262.263128,-3134458.651645,-0.018957,0.88145,0.177489,0.002825,165043875.779944,300927.831539,-1.096006,0.99818,0.049591
42,dormancy-heavy,2025-05-28,7250000,1,0.15,0.8,0.15,168479262.263128,-3134458.651645,-0.018957,0.88145,0.177489,0.002825,166671494.286806,-1326690.675323,-0.57674,1.008024,0.025802
42,dormancy-heavy,2025-05-28,11530000,1,0.05,0.8,0.15,219637734.00236,-1047810.872513,-0.004794,0.877069,0.191157,0.001581,214830727.335548,3759195.794299,-4.587666,0.982803,0.116551
42,dormancy-heavy,2025-05-28,11530000,1,0.1,0.8,0.15,219637734.00236,-1047810.872513,-0.004794,0.877069,0.191157,0.001581,216312616.352676,2277306.777171,-3.173395,0.989582,0.049591
42,dormancy-heavy,2025-05-28,11530000,1,0.15,0.8,0.15,219637734.00236,-1047810.872513,-0.004794,0.877069,0.191157,0.001581,217634434.981679,955488.148168,-1.91189,0.995629,0.025802
42,dormancy-heavy,2025-05-28,2640000,3,0.05,0.8,0.15,81297187.003627,-110059.385973,-0.001356,0.895928,0.135135,0.00823,80540457.543246,646670.074408,-6.875647,0.992035,0.119572
42,dormancy-heavy,2025-05-28,2640000,3,0.1,0.8,0.15,81297187.003627,-110059.385973,-0.001356,0.895928,0.135135,0.00823,80548824.6977,638302.919954,-6.799623,0.992138,0.052738
42,dormancy-heavy,2025-05-28,2640000,3,0.15,0.8,0.15,81297187.003627,-110059.385973,-0.001356,0.895928,0.135135,0.00823,80948235.89928,238891.718374,-3.170571,0.997058,0.026935
42,dormancy-heavy,2025-05-28,7250000,3,0.05,0.8,0.15,168105497.829177,-2760694.217694,-0.016697,0.888424,0.166667,0.002789,163669898.726279,1674904.885204,-1.606697,0.98987,0.119572
42,dormancy-heavy,2025-05-28,7250000,3,0.1,0.8,0.15,168105497.829177,-2760694.217694,-0.016697,0.888424,0.166667,0.002789,165088198.082139,256605.529344,-1.09295,0.998448,0.052738
42,dormancy-heavy,2025-05-28,7250000,3,0.15,0.8,0.15,168105497.829177,-2760694.217694,-0.016697,0.888424,0.166667,0.002789,166341937.391543,-997133.78006,-0.63881,1.006031,0.026935
42,dormancy-heavy,2025-05-28,11530000,3,0.05,0.8,0.15,219851365.438723,-1261442.308876,-0.005771,0.870764,0.19896,0.001582,214820255.087377,3769668.04247,-3.988379,0.982755,0.119572
42,dormancy-heavy,2025-05-28,11530000,3,0.1,0.8,0.15,219851365.438723,-1261442.308876,-0.005771,0.870764,0.19896,0.001582,216625936.167969,1963986.961878,-2.556938,0.991015,0.052738
42,dormancy-heavy,2025-05-28,11530000,3,0.15,0.8,0.15,219851365.438723,-1261442.308876,-0.005771,0.870764,0.19896,0.001582,218127011.874066,462911.255781,-1.36697,0.997882,0.026935
42,dormancy-heavy,2025-05-28,2640000,7,0.05,0.8,0.15,80682832.265758,504295.351896,0.006212,0.900452,0.135135,0.068,78941329.595593,2245798.022061,-3.453339,0.972338,0.123222
42,dormancy-heavy,2025-05-28,2640000,7,0.1,0.8,0.15,80682832.265758,504295.351896,0.006212,0.900452,0.135135,0.068,79370984.823938,1816142.793716,-2.601347,0.97763,0.05601
42,dormancy-heavy,2025-05-28,2640000,7,0.15,0.8,0.15,80682832.265758,504295.351896,0.006212,0.900452,0.135135,0.068,79740038.313102,1447089.304552,-1.869527,0.982176,0.029578
42,dormancy-heavy,2025-05-28,7250000,7,0.05,0.8,0.15,166670895.842661,-1326092.231178,-0.00802,0.88145,0.175325,0.023611,162672139.419846,2672664.191637,-3.015444,0.983836,0.123222
42,dormancy-heavy,2025-05-28,7250000,7,0.1,0.8,0.15,166670895.842661,-1326092.231178,-0.00802,0.88145,0.175325,0.023611,163981179.570863,1363624.04062,-2.028303,0.991753,0.05601
42,dormancy-heavy,2025-05-28,7250000,7,0.15,0.8,0.15,166670895.842661,-1326092.231178,-0.00802,0.88145,0.175325,0.023611,165169703.331893,175100.27959,-1.132042,0.998941,0.029578
42,dormancy-heavy,2025-05-28,11530000,7,0.05,0.8,0.15,219342749.867643,-752826.737796,-0.003444,0.869976,0.20026,0.013292,213678799.907449,4911123.222398,-7.523577,0.977533,0.123222
42,dormancy-heavy,2025-05-28,11530000,7,0.1,0.8,0.15,219342749.867643,-752826.737796,-0.003444,0.869976,0.20026,0.013292,215034027.148653,3555895.981194,-5.723392,0.983733,0.05601
42,dormancy-heavy,2025-05-28,11530000,7,0.15,0.8,0.15,219342749.867643,-752826.737796,-0.003444,0.869976,0.20026,0.013292,217073881.890926,1516041.238921,-3.013798,0.993064,0.029578
42,seasonal-shift,2025-05-28,2640000,1,0.05,0.8,0.15,81697593.497266,-1813044.032332,-0.022696,0.93361,0.076023,0.008584,81715919.935253,-1831370.470319,0.010108,1.022925,0.139836
42,seasonal-shift,2025-05-28,2640000,1,0.1,0.8,0.15,81697593.497266,-1813044.032332,-0.022696,0.93361,0.076023,0.008584,81674255.971726,-1789706.506792,-0.012872,1.022404,0.070988
42,seasonal-shift,2025-05-28,2640000,1,0.15,0.8,0.15,81697593.497266,-1813044.032332,-0.022696,0.93361,0.076023,0.008584,81675187.564331,-1790638.099397,-0.012358,1.022415,0.040151
42,seasonal-shift,2025-05-28,7250000,1,0.05,0.8,0.15,175090424.713075,-2763562.992542,-0.016037,0.880117,0.172577,0.00299,170325651.168307,2001210.552226,-1.724141,0.988387,0.139836
42,seasonal-shift,2025-05-28,7250000,1,0.1,0.8,0.15,175090424.713075,-2763562.992542,-0.016037,0.880117,0.172577,0.00299,171722323.31898,604538.401553,-1.218753,0.996492,0.070988
42,seasonal-shift,2025-05-28,7250000,1,0.15,0.8,0.15,175090424.713075,-2763562.992542,-0.016037,0.880117,0.172577,0.00299,173596500.947306,-1269639.226773,-0.540579,1.007368,0.040151
42,seasonal-shift,2025-05-28,11530000,1,0.05,0.8,0.15,231513515.735495,-1376449.613704,-0.005981,0.87813,0.181422,0.001685,226695988.315609,3441077.806182,-3.499966,0.985048,0.139836
42,seasonal-shift,2025-05-28,11530000,1,0.1,0.8,0.15,231513515.735495,-1376449.613704,-0.005981,0.87813,0.181422,0.001685,227694338.662227,2442727.459564,-2.774658,0.989386,0.070988
42,seasonal-shift,2025-05-28,11530000,1,0.15,0.8,0.15,231513515.735495,-1376449.613704,-0.005981,0.87813,0.181422,0.001685,230014459.873397,122606.248394,-1.089074,0.999467,0.040151
